controlno,Title,Author,Callno,Accession,Copyright
91907094503,Cisco Networking Academy Program,"Kane, John",004.67 K16 LC,33846,2004
92107112309,Simple windows word and excel XP fully illustrated,"Andes, Antonio Sr.",005.269 A552 04E,35486,2004
91307085842,Method of research and thesis writing,"Calderon, Jose F.",001.4 C146,33529,2004
91307085842,Method of research and thesis writing,"Calderon, Jose F.",001.4 C146,1085,2004
91907105439,Simple program and logic formulation,"De La Rosa, Jerald Herrera",005.1 D339,33961,2004
91907105439,Simple program and logic formulation,"De La Rosa, Jerald Herrera",005.1 D339,33962,2004
91907094331,Cisco Networking Academy Program,"Kane, John",004.67 K16 CG,33847,2004
92107112309,Simple windows word and excel XP fully illustrated,"Andes, Antonio Sr.",005.269 A552 04E,35485,2004
91207154033,Humanities for college students,"Espina, Felicidad P.",001.3 E77,34772,2004
91307085529,How to write a term paper,"Aquino, Gaudencio V.",001.4 A657,34595,2005
92107113142,Simple corel draw 12,"Andes, Antonio M. Sr.",005.3 A549 CD,33965,2005
92107113142,Simple corel draw 12,"Andes, Antonio M. Sr.",005.3 A549 CD,33966,2005
82709111500,Systems analysis and design,"Shelly, Gary B.",003 S545,36125,2005
91307085529,How to write a term paper,"Aquino, Gaudencio V.",001.4 A657,34594,2005
80208203743,Introduction to visual foxpro 6.0,"Pepito, Copernicus P.",005.74 P422,35730,2005
80208203743,Introduction to visual foxpro 6.0,"Pepito, Copernicus P.",005.74 P422,35728,2005
82609083858,Modern database management,"Hoffer, Jeffrey A.",005.74 H698 05E,36130,2005
92607160604,PHP and MySQL web development,"Welling, Luke",005.74 W954 05E,35462,2005
92107113028,Microsoft office XP,"Harina, Ricardo M.",005.269 H281 05E,35466,2005
80208203743,Introduction to visual foxpro 6.0,"Pepito, Copernicus P.",005.74 P422,35729,2005
100107091602,Expert systems,"Giarratano, Joseph",006.33 G435 05E,35480,2005
100107091602,Expert systems,"Giarratano, Joseph",006.33 G435 05E,35479,2005
91907075446,Data communication and networking,"Tomasi, Wayne",004.6 T655 05E,35507,2005
91907075446,Data communication and networking,"Tomasi, Wayne",004.6 T655 05E,35506,2005
92107115339,Simple power point fully illustrated,"Andes, Antonio Sr.",005.3 A552 05E,35476,2005
80208201623,Systems analysis and design,"Shelly, Gary B.",003 S545,35719,2005
100107102951,Managing libraries and information centers in the Philippine setting,"Claravall, Nora J.",025.1 C591,34470,2005
92607154446,How to do everything with PHP and MySQL,"Vaswani, Vikram",005.74 V341 05E,35492,2005
82609081455,SAMS teach yourself C++ in 24 hours,"Liberty, Jesse",005.133 L695 05E,36134,2005
92607154446,How to do everything with PHP and MySQL,"Vaswani, Vikram",005.74 V341 05E,35491,2005
91510133237,Software engineering,"Pressman, Roger S.",005.1 P935 05E,36831,2005
92607154057,Principles of web design,"Sklar, Joel",005.74 S628 06E,35503,2006
82709160239,Macromedia flash MX 2004 design professional,"Shuman, Jim",006.7 S562,36185,2006
92607154057,Principles of web design,"Sklar, Joel",005.74 S628 06E,35502,2006
100107104333,Library services and level of satisfaction of the high school students of General de Jesus College,"Estrella, Rosalie P.",UT 025.6 E82,35090,2006
92107104352,Introduction to PC hardware and thoubleshooting,"Meyers, Michael",005.16 M613 06E,35494,2006
91907160115,An object-oriented approach to programming logic and design,"Farrell, Joyce",005.115 F245,35463,2006
92107112900,Simple word 2003 fully illustrated,"Andes, Antonio M. Sr.",005.269 A552 06E,35474,2006
92507082705,Java programming,"Farrell, Joyce",005.3042 F245 06E,35511,2006
92507082705,Java programming,"Farrell, Joyce",005.3042 F245 06E,35510,2006
91907095616,Simple internet fully illustrated,"Andes, Antonio M. Sr.",004.678 A552 06E,35475,2006
92107104352,Introduction to PC hardware and thoubleshooting,"Meyers, Michael",005.16 M613 06E,35493,2006
110910104932,Library services and level of satisfaction of the high school students of General de Jesus College S.Y. 2006-2007,"Estrella, Rosalie P.",UT 025.58 E82,36780,2006
110910105040,Library effectiveness of library services and assistance to the college students of General de Jesus College S.Y. 2007-2008,"Gonzales, Jessie",UT 025.5 G643,36783,2007
70210115353,Bulletproof Ajax,"Keith, Jeremy",005.13 K28 07E,36383,2007
82312133058,Basic concept of journalism,"Dash, Ajay",070.4 D229 07E,37732,2007
111910161559,Introduction to Turbo Pascal programming,"Pepito, Copernicus P.",005.133 P422,36928,2007
111910161559,Introduction to Turbo Pascal programming,"Pepito, Copernicus P.",005.133 P422,36929,2007
112114142900,Lakbay-sining : readings on cultural Development in the Philippines,"Bernardo, Carmencita J.",F 001.3 B523,38847,2007
82609080252,Introduction to visual C++ 6.0 programming,"Pepito, Copernicus P.",005.118 P422,36136,2007
80208203036,Data structures and algorithms in C++,"Drozdek, Adam",005.73 D793,35720,2007
80208202221,Microsoft visual c#.net programming,"Doyle, Barbara",005.3684 D754,35721,2007
70710163603,Digital design,"Mano, M. Morris",005.1 M285 07E,36736,2007
82609144618,Data structures and algorithms in Jaa,"Drozdek, Adam",005.3042 D793 07E,36135,2007
92607135538,Fundamentals of database systems,"Elmasri, Ramez",005.74 E48 07E,35470,2007
82609080252,Introduction to visual C++ 6.0 programming,"Pepito, Copernicus P.",005.118 P422,36137,2007
82609151121,Fundamentals of Java AP computer science essentials for the A and AB exam,"Lambert, Kenneth A.",005.3042 L222 07E,36120,2007
92507153751,Systems analysis and design,"Shelly, Gary B.",005.43 S545 7E,35482,2007
92507082818,An introduction to java programming and object-oriented application development,"Johnson, Richard A.",005.3042 J68 07E,35461,2007
92507083743,Guide to operating systems,"Palmer, Michael",005.43 P175 07E,35487,2007
92507083743,Guide to operating systems,"Palmer, Michael",005.43 P175 07E,35488,2007
92507153751,Systems analysis and design,"Shelly, Gary B.",005.43 S545 7E,35481,2007
102009105103,Microsoft office 2007 for windows,"Schwartz, Steve",005.269 S399 07E,36133,2007
102009105948,Database systems,"Rob, Peter",005.74 R628,36181,2007
92607153146,Database systems,"Rob, Peter",005.74 R628 07E,35513,2007
92607153146,Database systems,"Rob, Peter",005.74 R628 07E,35512,2007
71211112043,Presentation program,"Shelly, Gary B.",005.3 S545 08E,37110,2008
82709144317,Introduction to visual C# 2008 programming,"Pepito, Copernicus P.",005.118 P422 08EC,36183,2008
91510132923,C programming language,"Robles, Jonathan A.",005.13 R660 CPL,36843,2008
82609161610,Adobe dreamweaver CS3 illustrated,"Bishope, Sherry",006.7 B622,36121,2008
82609081728,Java programming,"Malik, D. S.",005.3042 M251 08E,36122,2008
82609145246,Java,"Drozdek, Adam",005.3042 D793 08E,36131,2008
91510113521,Simple flash CS3 illustrated,"Andres, Mhery-Ann",006.7 A552 SFC,36844,2008
91510133623,Routing protocols and concepts,"Graziani, Rick",004.62 G785 RPC 08,36842,2008
71211112207,Spreadsheet application,"Shelly, Gary B.",005.3 S545 08E SA,37109,2008
82709152855,Introduction to visual C++ 2008 programming,"Pepito, Copernicus P.",005.118 R422 08VP,36184,2008
80208204110,Assessment of secondary school libraries in Nueva Ecija,"Talavera, Patricia C.",D 027.4 T137,35854,2008
102009104824,Office productivity tools,Jemma Development Group,005.269 J49 08E,36126,2008
70210115840,Concepts of database management,"Pratt, Philip J.",005.74 P916 08E,36391,2008
70711140006,Basic concepts and methods in research,"Ardales, Venancio B.",001.4 A676 08,37210,2008
70710162252,"Movie making, animation and multimedia with MS movie maker and adobe flash","Marcelo, Antoinette R.",006.7 M314 08E,36663,2008
71211112352,Word processing,"Shelly, Gary B.",005.3 S545 08E WP,37111,2008
70210113438,Programming logic formulation,"Farrell, Joyce",006.3363 F245 09E,36372,2009
82609160534,System and web development dreamweaver 8,"Abante, Marmelo V.",006.7 A117 8D,36139,2009
82609084351,Multimedia and web design,"Abante, Marmelo V.",006.7 A116 09E,36141,2009
82609160534,System and web development dreamweaver 8,"Abante, Marmelo V.",006.7 A117 8D,36140,2009
71211140654,MySQL,"DuBois, Paul",005.133 D816 09E,37097,2009
81114163403,"Simple powerpoint 2007, fully illustrated","Andes, Mhery-Ann",005.3 A552 09E,38649,2009
71211140654,MySQL,"DuBois, Paul",005.133 D816 09E,37096,2009
82609084351,Multimedia and web design,"Abante, Marmelo V.",006.7 A116 09E,36142,2009
91510113856,Understanding operating systems,"McHoes, Ann Melver",005.43 M151 OS 09E,36830,2009
82609143010,Ruby,"Berman, Jules J.",005.3 B516 09E,36124,2009
82709153924,Introduction to visual basic 2008 programming,"Pepito, Copernicus P.",005.118 P422 09E,36179,2009
91510133414,Workbook in C progamming,"Gatpandan, Paulino H.",005.1 G261 05E,36836,2009
81214090247,Introduction to Java 6 programming,"Pepito, Copernicus P.",005.3 P422 09E,38660,2009
80811111331,Ang bagong pamahayagan sa Filipino,"Matienzo, Narciso V.",079 M433 10E,37392,2010
92419131510,Introduction to C# game programming,"Penton, Ron",005.133 P419 10E,39489,2010
92419131510,Introduction to C# game programming,"Penton, Ron",005.133 P419 10E,37101,2010
91510132642,Office productivity with MS office 2007,Jemma Development Group,005.269 J49 OP 10E,36838,2010
91510113712,Web design,Jemma Development Group,005.74 J49 WD,36837,2010
92419131510,Introduction to C# game programming,"Penton, Ron",005.133 P419 10E,37100,2010
92419131510,Introduction to C# game programming,"Penton, Ron",005.133 P419 10E,39488,2010
71211113206,Database management systems,"Pratt, Philip J.",005.74 P916 10E,37115,2010
51915142218,Introduction to MySQL,"Hernandez, Alexander A.",005.74 H557 10E,38959,2010
51915142218,Introduction to MySQL,"Hernandez, Alexander A.",005.74 H557 10E,38960,2010
92419131510,Introduction to C# game programming,"Penton, Ron",005.133 P419 10E,39490,2010
111512151707,Basic office applications,"Abante, Marmelo M.",005.269 A117 10E,37992,2010
71211112524,Office 2010 for Dummies,"Wang, Wallace",005.3682 W246 10E,37108,2010
80111153310,Computer graphics,"Sinha, Amarendra",006.68 S617 10E,37118,2010
71211113206,Database management systems,"Pratt, Philip J.",005.74 P916 10E,37116,2010
71212112241,Software engineering,"Khurana, Rohit",005.1 K45 10E,37665,2010
71212112544,Campus journalism and school paper advising,"Cruz, Ceciliano-Jose",070.4 C957 10E,37714,2010
71212112350,Software engineering,"Sommerville, Ian",005.1 S697 11E,37652,2011
71416142030,"Database systems: models, languages, design and application programming","Elmasri, Ramez",005.74 E48 11E,39468,2011
72216153451,Website building with Joomla!,"Boydon, Ernesto C",004.678 B789 11E,39486,2011
70912081556,Introduction to humanities,"Estolas, Josefina V.",001.3 E81 11E,38003,2011
72216153451,Website building with Joomla!,"Boydon, Ernesto C",004.678 B789 11E,39484,2011
80812114907,Introduction to the humanities,"Sanchez, Custodiosa A.",001.3 S211 11E,37770,2011
72216153451,Website building with Joomla!,"Boydon, Ernesto C",004.678 B789 11E,39485,2011
80812114907,Introduction to the humanities,"Sanchez, Custodiosa A.",001.3 S211 11E,37771,2011
70912081556,Introduction to humanities,"Estolas, Josefina V.",001.3 E81 11E,38004,2011
81114164014,Visual guide Microsoft word 2010,Jemma Development Group,005.3 J49 11E,38655,2011
112114142600,Dictionary of quotations,"Tripathy, Debi Prasad",Ref 080 T835 11E,38914,2011
82312133201,Journalism handbook,"Pangilinan, Estelita C.",070.4 P191 11R,37655,2011
82312132956,Introduction to visual basic 2008 programming,"Pepito, Copernicus P.",005.118 P422 11E,37788,2011
82312132956,Introduction to visual basic 2008 programming,"Pepito, Copernicus P.",005.118 P422 11E,37789,2011
51915141657,System quality assurance,"Niguidula, Jasmin D",004.25 N689 12E,38962,2012
71816133702,"Database principles ; design, implementation and management fundamentals","Coronel, Carlos",005.74 C822 12E,39483,2012
71416141647,HTML5 and CSS3 : introductory,"Vodnik, Sasha",005.1 V872 12E,39464,2012
52015081621,Database administration In MySQL,"Hernandez, Alexander A.",005.74 H557 12E,38968,2012
52015081621,Database administration In MySQL,"Hernandez, Alexander A.",005.74 H557 12E,38967,2012
71212112449,Web design,"Sklar, Joel",005.74 S628 12E,37946,2012
112014105634,Introduction to the humanities,Custodiosa A. Sanchez,001.3 S 211 12 E,1.3,2012
51915141942,Fundamentals of programming : C / C++ Language,"Reyes, Marvin",005.133 R457 12E,38957,2012
72412133917,Systems analysis and design,"Shelly, Gary B.",003 S545 12E,37917,2012
81214092747,Visual guide : PHP and MySQL,Jemma Development Group,005.74 J49 12E,38652,2012
81214092747,Visual guide : PHP and MySQL,Jemma Development Group,005.74 J49 12E,3865,2012
51915141657,System quality assurance,"Niguidula, Jasmin D",004.25 N689 12E,38961,2012
51915141942,Fundamentals of programming : C / C++ Language,"Reyes, Marvin",005.133 R457 12E,38958,2012
81114161507,The C programming language,"Ritchie, Dennis M.",005.13 R599 12E,38658,2012
81114162512,C++ programming : problem analysis to program design (Lab. Manual),"Scholl, Judy",005.13 S368 12E,38657,2012
81114161507,The C programming language,"Ritchie, Dennis M.",005.13 R599 12E,38648,2012
81114162932,Introduction to programming with C++,"Zak, Diane",005.133 Z21 12E,38651,2012
71816133456,HTML and CSS3,Jemma Development Group,005.1 J49 13E,39475,2013
71816133456,HTML and CSS3,Jemma Development Group,005.1 J49 13E,39474,2013
71816133456,HTML and CSS3,Jemma Development Group,005.1 J49 13E,39473,2013
71816125254,Modern database management,"Hoffer, Jeffrey A.",005.74 H698 13E,39495,2013
71416141843,An object-oriented approach to programming logic and design,"Farrell, Joyce",005.115 F245 13E,39471,2013
81214142047,Visual guide Adobe Flash CS 6,Jemma Development Group,006.77 J49 13E,38653,2013
71416141843,An object-oriented approach to programming logic and design,"Farrell, Joyce",005.115 F245 13E,39472,2013
72116110334,Scaling networks: lab manual,Cisco Networking Academy,004.6 C579 14E SN,39476,2014
72116110222,Connection networks,Cisco Networking Academy,004.6 C579 14E CN,39491,2014
72116110334,Scaling networks: lab manual,Cisco Networking Academy,004.6 C579 14E SN,39477,2014
52015081806,"Worktext in database management system
(complete with hands - on exercises)","San Luis, Rosemarie R.",005.74 S196 13E,38955,c2011
52015081806,"Worktext in database management system
(complete with hands - on exercises)","San Luis, Rosemarie R.",005.74 S196 13E,38956,c2011
112114141030,Dictionary of computer science and internet,"Wharton, Robert",Ref 004.01 W554,38913,n.d
